#L TT EE BB TE PP TP EP WW WP WT WE FF FP FW FT FE
6.499000e+03 1.164200e-02 6.193000e-05 0.000000e+00 1.407300e-04 3.411800e-10 1.740400e-08 8.549800e-12 8.845182e-11 8.845182e-11 8.845182e-11 8.845182e-11 1.164234e-13 1.164234e-13 1.164234e-13 1.164234e-13 1.164234e-13
6.500000e+03 1.162800e-02 6.177000e-05 0.000000e+00 1.408300e-04 3.411000e-10 1.738700e-08 8.548300e-12 8.844468e-11 8.844468e-11 8.844468e-11 8.844468e-11 1.162834e-13 1.162834e-13 1.162834e-13 1.162834e-13 1.162834e-13
6.501000e+03 1.161200e-02 6.161600e-05 0.000000e+00 1.409300e-04 3.410100e-10 1.737000e-08 8.547000e-12 8.843495e-11 8.843495e-11 8.843495e-11 8.843495e-11 1.161234e-13 1.161234e-13 1.161234e-13 1.161234e-13 1.161234e-13
6.502000e+03 1.159800e-02 6.145900e-05 0.000000e+00 1.410200e-04 3.409300e-10 1.735400e-08 8.545800e-12 8.842781e-11 8.842781e-11 8.842781e-11 8.842781e-11 1.159834e-13 1.159834e-13 1.159834e-13 1.159834e-13 1.159834e-13
6.503000e+03 1.158300e-02 6.130200e-05 0.000000e+00 1.411200e-04 3.408400e-10 1.733700e-08 8.544800e-12 8.841806e-11 8.841806e-11 8.841806e-11 8.841806e-11 1.158334e-13 1.158334e-13 1.158334e-13 1.158334e-13 1.158334e-13
6.504000e+03 1.156800e-02 6.114800e-05 0.000000e+00 1.412100e-04 3.407500e-10 1.732000e-08 8.544000e-12 8.840831e-11 8.840831e-11 8.840831e-11 8.840831e-11 1.156834e-13 1.156834e-13 1.156834e-13 1.156834e-13 1.156834e-13
6.505000e+03 1.155300e-02 6.099500e-05 0.000000e+00 1.413000e-04 3.406700e-10 1.730400e-08 8.543300e-12 8.840114e-11 8.840114e-11 8.840114e-11 8.840114e-11 1.155334e-13 1.155334e-13 1.155334e-13 1.155334e-13 1.155334e-13
6.506000e+03 1.153700e-02 6.083800e-05 0.000000e+00 1.413900e-04 3.405800e-10 1.728700e-08 8.542800e-12 8.839137e-11 8.839137e-11 8.839137e-11 8.839137e-11 1.153734e-13 1.153734e-13 1.153734e-13 1.153734e-13 1.153734e-13
6.507000e+03 1.152300e-02 6.068000e-05 0.000000e+00 1.414800e-04 3.405000e-10 1.727000e-08 8.542400e-12 8.838420e-11 8.838420e-11 8.838420e-11 8.838420e-11 1.152334e-13 1.152334e-13 1.152334e-13 1.152334e-13 1.152334e-13
6.508000e+03 1.150800e-02 6.052700e-05 0.000000e+00 1.415600e-04 3.404100e-10 1.725400e-08 8.542200e-12 8.837441e-11 8.837441e-11 8.837441e-11 8.837441e-11 1.150834e-13 1.150834e-13 1.150834e-13 1.150834e-13 1.150834e-13
6.509000e+03 1.149300e-02 6.036600e-05 0.000000e+00 1.416600e-04 3.403300e-10 1.723700e-08 8.542100e-12 8.836722e-11 8.836722e-11 8.836722e-11 8.836722e-11 1.149334e-13 1.149334e-13 1.149334e-13 1.149334e-13 1.149334e-13
6.510000e+03 1.147800e-02 6.021700e-05 0.000000e+00 1.417400e-04 3.402400e-10 1.722100e-08 8.542200e-12 8.835743e-11 8.835743e-11 8.835743e-11 8.835743e-11 1.147834e-13 1.147834e-13 1.147834e-13 1.147834e-13 1.147834e-13
6.511000e+03 1.146300e-02 6.005900e-05 0.000000e+00 1.418300e-04 3.401500e-10 1.720400e-08 8.542400e-12 8.834763e-11 8.834763e-11 8.834763e-11 8.834763e-11 1.146334e-13 1.146334e-13 1.146334e-13 1.146334e-13 1.146334e-13
6.512000e+03 1.144800e-02 5.990600e-05 0.000000e+00 1.419100e-04 3.400700e-10 1.718700e-08 8.542800e-12 8.834041e-11 8.834041e-11 8.834041e-11 8.834041e-11 1.144834e-13 1.144834e-13 1.144834e-13 1.144834e-13 1.144834e-13
6.513000e+03 1.143300e-02 5.975100e-05 0.000000e+00 1.419900e-04 3.399800e-10 1.717100e-08 8.543300e-12 8.833060e-11 8.833060e-11 8.833060e-11 8.833060e-11 1.143334e-13 1.143334e-13 1.143334e-13 1.143334e-13 1.143334e-13
6.514000e+03 1.141900e-02 5.959500e-05 0.000000e+00 1.420700e-04 3.399000e-10 1.715400e-08 8.544000e-12 8.832337e-11 8.832337e-11 8.832337e-11 8.832337e-11 1.141934e-13 1.141934e-13 1.141934e-13 1.141934e-13 1.141934e-13
6.515000e+03 1.140300e-02 5.943600e-05 0.000000e+00 1.421500e-04 3.398100e-10 1.713700e-08 8.544800e-12 8.831354e-11 8.831354e-11 8.831354e-11 8.831354e-11 1.140334e-13 1.140334e-13 1.140334e-13 1.140334e-13 1.140334e-13
6.516000e+03 1.138800e-02 5.928300e-05 0.000000e+00 1.422300e-04 3.397300e-10 1.712100e-08 8.545800e-12 8.830630e-11 8.830630e-11 8.830630e-11 8.830630e-11 1.138834e-13 1.138834e-13 1.138834e-13 1.138834e-13 1.138834e-13
6.517000e+03 1.137300e-02 5.912700e-05 0.000000e+00 1.423100e-04 3.396400e-10 1.710400e-08 8.546900e-12 8.829646e-11 8.829646e-11 8.829646e-11 8.829646e-11 1.137334e-13 1.137334e-13 1.137334e-13 1.137334e-13 1.137334e-13
6.518000e+03 1.135900e-02 5.897800e-05 0.000000e+00 1.423900e-04 3.395600e-10 1.708800e-08 8.548200e-12 8.828921e-11 8.828921e-11 8.828921e-11 8.828921e-11 1.135934e-13 1.135934e-13 1.135934e-13 1.135934e-13 1.135934e-13
6.519000e+03 1.134400e-02 5.882600e-05 0.000000e+00 1.424500e-04 3.394700e-10 1.707100e-08 8.549600e-12 8.827935e-11 8.827935e-11 8.827935e-11 8.827935e-11 1.134434e-13 1.134434e-13 1.134434e-13 1.134434e-13 1.134434e-13
6.520000e+03 1.132900e-02 5.867300e-05 0.000000e+00 1.425300e-04 3.393900e-10 1.705500e-08 8.551100e-12 8.827209e-11 8.827209e-11 8.827209e-11 8.827209e-11 1.132934e-13 1.132934e-13 1.132934e-13 1.132934e-13 1.132934e-13
6.521000e+03 1.131400e-02 5.851800e-05 0.000000e+00 1.426000e-04 3.393000e-10 1.703800e-08 8.552800e-12 8.826222e-11 8.826222e-11 8.826222e-11 8.826222e-11 1.131434e-13 1.131434e-13 1.131434e-13 1.131434e-13 1.131434e-13
6.522000e+03 1.129900e-02 5.836100e-05 0.000000e+00 1.426700e-04 3.392200e-10 1.702100e-08 8.554700e-12 8.825494e-11 8.825494e-11 8.825494e-11 8.825494e-11 1.129934e-13 1.129934e-13 1.129934e-13 1.129934e-13 1.129934e-13
6.523000e+03 1.128500e-02 5.821000e-05 0.000000e+00 1.427400e-04 3.391300e-10 1.700500e-08 8.556700e-12 8.824505e-11 8.824505e-11 8.824505e-11 8.824505e-11 1.128534e-13 1.128534e-13 1.128534e-13 1.128534e-13 1.128534e-13
6.524000e+03 1.127000e-02 5.806400e-05 0.000000e+00 1.428100e-04 3.390500e-10 1.698800e-08 8.558800e-12 8.823776e-11 8.823776e-11 8.823776e-11 8.823776e-11 1.127034e-13 1.127034e-13 1.127034e-13 1.127034e-13 1.127034e-13
6.525000e+03 1.125600e-02 5.790800e-05 0.000000e+00 1.428800e-04 3.389600e-10 1.697200e-08 8.561100e-12 8.822786e-11 8.822786e-11 8.822786e-11 8.822786e-11 1.125634e-13 1.125634e-13 1.125634e-13 1.125634e-13 1.125634e-13
6.526000e+03 1.124000e-02 5.775800e-05 0.000000e+00 1.429400e-04 3.388800e-10 1.695500e-08 8.563500e-12 8.822056e-11 8.822056e-11 8.822056e-11 8.822056e-11 1.124034e-13 1.124034e-13 1.124034e-13 1.124034e-13 1.124034e-13
6.527000e+03 1.122600e-02 5.760600e-05 0.000000e+00 1.430000e-04 3.387900e-10 1.693900e-08 8.566000e-12 8.821064e-11 8.821064e-11 8.821064e-11 8.821064e-11 1.122634e-13 1.122634e-13 1.122634e-13 1.122634e-13 1.122634e-13
6.528000e+03 1.121200e-02 5.745900e-05 0.000000e+00 1.430700e-04 3.387100e-10 1.692200e-08 8.568700e-12 8.820333e-11 8.820333e-11 8.820333e-11 8.820333e-11 1.121234e-13 1.121234e-13 1.121234e-13 1.121234e-13 1.121234e-13
6.529000e+03 1.119700e-02 5.730300e-05 0.000000e+00 1.431300e-04 3.386200e-10 1.690600e-08 8.571600e-12 8.819340e-11 8.819340e-11 8.819340e-11 8.819340e-11 1.119734e-13 1.119734e-13 1.119734e-13 1.119734e-13 1.119734e-13
6.530000e+03 1.118100e-02 5.715100e-05 0.000000e+00 1.431900e-04 3.385400e-10 1.688900e-08 8.574500e-12 8.818607e-11 8.818607e-11 8.818607e-11 8.818607e-11 1.118134e-13 1.118134e-13 1.118134e-13 1.118134e-13 1.118134e-13
6.531000e+03 1.116700e-02 5.700500e-05 0.000000e+00 1.432500e-04 3.384500e-10 1.687300e-08 8.577600e-12 8.817613e-11 8.817613e-11 8.817613e-11 8.817613e-11 1.116734e-13 1.116734e-13 1.116734e-13 1.116734e-13 1.116734e-13
6.532000e+03 1.115200e-02 5.685600e-05 0.000000e+00 1.433100e-04 3.383700e-10 1.685600e-08 8.580900e-12 8.816878e-11 8.816878e-11 8.816878e-11 8.816878e-11 1.115234e-13 1.115234e-13 1.115234e-13 1.115234e-13 1.115234e-13
6.533000e+03 1.113700e-02 5.670600e-05 0.000000e+00 1.433600e-04 3.382800e-10 1.684000e-08 8.584200e-12 8.815883e-11 8.815883e-11 8.815883e-11 8.815883e-11 1.113734e-13 1.113734e-13 1.113734e-13 1.113734e-13 1.113734e-13
6.534000e+03 1.112300e-02 5.655300e-05 0.000000e+00 1.434200e-04 3.382000e-10 1.682400e-08 8.587800e-12 8.815147e-11 8.815147e-11 8.815147e-11 8.815147e-11 1.112334e-13 1.112334e-13 1.112334e-13 1.112334e-13 1.112334e-13
6.535000e+03 1.110800e-02 5.640600e-05 0.000000e+00 1.434700e-04 3.381100e-10 1.680700e-08 8.591400e-12 8.814150e-11 8.814150e-11 8.814150e-11 8.814150e-11 1.110834e-13 1.110834e-13 1.110834e-13 1.110834e-13 1.110834e-13
6.536000e+03 1.109400e-02 5.625600e-05 0.000000e+00 1.435200e-04 3.380300e-10 1.679100e-08 8.595200e-12 8.813413e-11 8.813413e-11 8.813413e-11 8.813413e-11 1.109434e-13 1.109434e-13 1.109434e-13 1.109434e-13 1.109434e-13
6.537000e+03 1.107900e-02 5.610500e-05 0.000000e+00 1.435800e-04 3.379400e-10 1.677400e-08 8.599100e-12 8.812415e-11 8.812415e-11 8.812415e-11 8.812415e-11 1.107934e-13 1.107934e-13 1.107934e-13 1.107934e-13 1.107934e-13
6.538000e+03 1.106500e-02 5.595900e-05 0.000000e+00 1.436200e-04 3.378600e-10 1.675800e-08 8.603200e-12 8.811676e-11 8.811676e-11 8.811676e-11 8.811676e-11 1.106534e-13 1.106534e-13 1.106534e-13 1.106534e-13 1.106534e-13
6.539000e+03 1.105000e-02 5.581100e-05 0.000000e+00 1.436800e-04 3.377700e-10 1.674100e-08 8.607300e-12 8.810677e-11 8.810677e-11 8.810677e-11 8.810677e-11 1.105034e-13 1.105034e-13 1.105034e-13 1.105034e-13 1.105034e-13
6.540000e+03 1.103600e-02 5.566100e-05 0.000000e+00 1.437200e-04 3.376900e-10 1.672500e-08 8.611600e-12 8.809937e-11 8.809937e-11 8.809937e-11 8.809937e-11 1.103634e-13 1.103634e-13 1.103634e-13 1.103634e-13 1.103634e-13
6.541000e+03 1.102100e-02 5.551700e-05 0.000000e+00 1.437600e-04 3.376000e-10 1.670900e-08 8.616100e-12 8.808936e-11 8.808936e-11 8.808936e-11 8.808936e-11 1.102134e-13 1.102134e-13 1.102134e-13 1.102134e-13 1.102134e-13
6.542000e+03 1.100600e-02 5.537000e-05 0.000000e+00 1.438100e-04 3.375200e-10 1.669200e-08 8.620700e-12 8.808195e-11 8.808195e-11 8.808195e-11 8.808195e-11 1.100634e-13 1.100634e-13 1.100634e-13 1.100634e-13 1.100634e-13
6.543000e+03 1.099200e-02 5.522100e-05 0.000000e+00 1.438500e-04 3.374400e-10 1.667600e-08 8.625400e-12 8.807453e-11 8.807453e-11 8.807453e-11 8.807453e-11 1.099234e-13 1.099234e-13 1.099234e-13 1.099234e-13 1.099234e-13
6.544000e+03 1.097800e-02 5.507700e-05 0.000000e+00 1.438900e-04 3.373500e-10 1.666000e-08 8.630200e-12 8.806450e-11 8.806450e-11 8.806450e-11 8.806450e-11 1.097834e-13 1.097834e-13 1.097834e-13 1.097834e-13 1.097834e-13
6.545000e+03 1.096300e-02 5.493200e-05 0.000000e+00 1.439200e-04 3.372700e-10 1.664300e-08 8.635200e-12 8.805707e-11 8.805707e-11 8.805707e-11 8.805707e-11 1.096334e-13 1.096334e-13 1.096334e-13 1.096334e-13 1.096334e-13
6.546000e+03 1.094800e-02 5.478400e-05 0.000000e+00 1.439600e-04 3.371800e-10 1.662700e-08 8.640200e-12 8.804703e-11 8.804703e-11 8.804703e-11 8.804703e-11 1.094834e-13 1.094834e-13 1.094834e-13 1.094834e-13 1.094834e-13
6.547000e+03 1.093400e-02 5.464200e-05 0.000000e+00 1.439900e-04 3.371000e-10 1.661100e-08 8.645400e-12 8.803959e-11 8.803959e-11 8.803959e-11 8.803959e-11 1.093434e-13 1.093434e-13 1.093434e-13 1.093434e-13 1.093434e-13
6.548000e+03 1.091900e-02 5.449800e-05 0.000000e+00 1.440300e-04 3.370100e-10 1.659400e-08 8.650800e-12 8.802953e-11 8.802953e-11 8.802953e-11 8.802953e-11 1.091934e-13 1.091934e-13 1.091934e-13 1.091934e-13 1.091934e-13
6.549000e+03 1.090500e-02 5.435900e-05 0.000000e+00 1.440600e-04 3.369300e-10 1.657800e-08 8.656200e-12 8.802207e-11 8.802207e-11 8.802207e-11 8.802207e-11 1.090534e-13 1.090534e-13 1.090534e-13 1.090534e-13 1.090534e-13
6.550000e+03 1.089100e-02 5.421000e-05 0.000000e+00 1.441000e-04 3.368500e-10 1.656200e-08 8.661800e-12 8.801461e-11 8.801461e-11 8.801461e-11 8.801461e-11 1.089134e-13 1.089134e-13 1.089134e-13 1.089134e-13 1.089134e-13
6.551000e+03 1.087600e-02 5.406700e-05 0.000000e+00 1.441300e-04 3.367600e-10 1.654500e-08 8.667600e-12 8.800453e-11 8.800453e-11 8.800453e-11 8.800453e-11 1.087634e-13 1.087634e-13 1.087634e-13 1.087634e-13 1.087634e-13
6.552000e+03 1.086100e-02 5.392800e-05 0.000000e+00 1.441600e-04 3.366800e-10 1.652900e-08 8.673400e-12 8.799705e-11 8.799705e-11 8.799705e-11 8.799705e-11 1.086134e-13 1.086134e-13 1.086134e-13 1.086134e-13 1.086134e-13
6.553000e+03 1.084700e-02 5.378800e-05 0.000000e+00 1.441900e-04 3.365900e-10 1.651300e-08 8.679300e-12 8.798696e-11 8.798696e-11 8.798696e-11 8.798696e-11 1.084734e-13 1.084734e-13 1.084734e-13 1.084734e-13 1.084734e-13
6.554000e+03 1.083300e-02 5.364500e-05 0.000000e+00 1.442100e-04 3.365100e-10 1.649700e-08 8.685400e-12 8.797947e-11 8.797947e-11 8.797947e-11 8.797947e-11 1.083334e-13 1.083334e-13 1.083334e-13 1.083334e-13 1.083334e-13
6.555000e+03 1.081900e-02 5.350000e-05 0.000000e+00 1.442300e-04 3.364300e-10 1.648100e-08 8.691600e-12 8.797198e-11 8.797198e-11 8.797198e-11 8.797198e-11 1.081934e-13 1.081934e-13 1.081934e-13 1.081934e-13 1.081934e-13
6.556000e+03 1.080400e-02 5.336100e-05 0.000000e+00 1.442500e-04 3.363400e-10 1.646400e-08 8.697900e-12 8.796186e-11 8.796186e-11 8.796186e-11 8.796186e-11 1.080434e-13 1.080434e-13 1.080434e-13 1.080434e-13 1.080434e-13
6.557000e+03 1.079000e-02 5.321800e-05 0.000000e+00 1.442800e-04 3.362600e-10 1.644800e-08 8.704400e-12 8.795435e-11 8.795435e-11 8.795435e-11 8.795435e-11 1.079034e-13 1.079034e-13 1.079034e-13 1.079034e-13 1.079034e-13
6.558000e+03 1.077600e-02 5.308200e-05 0.000000e+00 1.442900e-04 3.361700e-10 1.643200e-08 8.710900e-12 8.794422e-11 8.794422e-11 8.794422e-11 8.794422e-11 1.077634e-13 1.077634e-13 1.077634e-13 1.077634e-13 1.077634e-13
6.559000e+03 1.076200e-02 5.294000e-05 0.000000e+00 1.443000e-04 3.360900e-10 1.641600e-08 8.717600e-12 8.793670e-11 8.793670e-11 8.793670e-11 8.793670e-11 1.076234e-13 1.076234e-13 1.076234e-13 1.076234e-13 1.076234e-13
6.560000e+03 1.074700e-02 5.280100e-05 0.000000e+00 1.443200e-04 3.360100e-10 1.640000e-08 8.724400e-12 8.792918e-11 8.792918e-11 8.792918e-11 8.792918e-11 1.074734e-13 1.074734e-13 1.074734e-13 1.074734e-13 1.074734e-13
6.561000e+03 1.073400e-02 5.266200e-05 0.000000e+00 1.443300e-04 3.359200e-10 1.638400e-08 8.731300e-12 8.791903e-11 8.791903e-11 8.791903e-11 8.791903e-11 1.073434e-13 1.073434e-13 1.073434e-13 1.073434e-13 1.073434e-13
6.562000e+03 1.071900e-02 5.252400e-05 0.000000e+00 1.443500e-04 3.358400e-10 1.636800e-08 8.738400e-12 8.791149e-11 8.791149e-11 8.791149e-11 8.791149e-11 1.071934e-13 1.071934e-13 1.071934e-13 1.071934e-13 1.071934e-13
6.563000e+03 1.070500e-02 5.238700e-05 0.000000e+00 1.443600e-04 3.357500e-10 1.635100e-08 8.745500e-12 8.790132e-11 8.790132e-11 8.790132e-11 8.790132e-11 1.070534e-13 1.070534e-13 1.070534e-13 1.070534e-13 1.070534e-13
6.564000e+03 1.069100e-02 5.224900e-05 0.000000e+00 1.443700e-04 3.356700e-10 1.633500e-08 8.752800e-12 8.789377e-11 8.789377e-11 8.789377e-11 8.789377e-11 1.069134e-13 1.069134e-13 1.069134e-13 1.069134e-13 1.069134e-13
6.565000e+03 1.067700e-02 5.211300e-05 0.000000e+00 1.443700e-04 3.355900e-10 1.631900e-08 8.760200e-12 8.788621e-11 8.788621e-11 8.788621e-11 8.788621e-11 1.067734e-13 1.067734e-13 1.067734e-13 1.067734e-13 1.067734e-13
6.566000e+03 1.066300e-02 5.197700e-05 0.000000e+00 1.443700e-04 3.355000e-10 1.630300e-08 8.767600e-12 8.787602e-11 8.787602e-11 8.787602e-11 8.787602e-11 1.066334e-13 1.066334e-13 1.066334e-13 1.066334e-13 1.066334e-13
6.567000e+03 1.064900e-02 5.184100e-05 0.000000e+00 1.443800e-04 3.354200e-10 1.628700e-08 8.775300e-12 8.786845e-11 8.786845e-11 8.786845e-11 8.786845e-11 1.064934e-13 1.064934e-13 1.064934e-13 1.064934e-13 1.064934e-13
6.568000e+03 1.063500e-02 5.170700e-05 0.000000e+00 1.443800e-04 3.353400e-10 1.627100e-08 8.783000e-12 8.786087e-11 8.786087e-11 8.786087e-11 8.786087e-11 1.063534e-13 1.063534e-13 1.063534e-13 1.063534e-13 1.063534e-13
6.569000e+03 1.062100e-02 5.157200e-05 0.000000e+00 1.443800e-04 3.352500e-10 1.625500e-08 8.790800e-12 8.785067e-11 8.785067e-11 8.785067e-11 8.785067e-11 1.062134e-13 1.062134e-13 1.062134e-13 1.062134e-13 1.062134e-13
6.570000e+03 1.060700e-02 5.143900e-05 0.000000e+00 1.443800e-04 3.351700e-10 1.623900e-08 8.798700e-12 8.784307e-11 8.784307e-11 8.784307e-11 8.784307e-11 1.060734e-13 1.060734e-13 1.060734e-13 1.060734e-13 1.060734e-13
6.571000e+03 1.059300e-02 5.130500e-05 0.000000e+00 1.443800e-04 3.350900e-10 1.622300e-08 8.806800e-12 8.783547e-11 8.783547e-11 8.783547e-11 8.783547e-11 1.059334e-13 1.059334e-13 1.059334e-13 1.059334e-13 1.059334e-13
6.572000e+03 1.057900e-02 5.117100e-05 0.000000e+00 1.443700e-04 3.350000e-10 1.620700e-08 8.814900e-12 8.782525e-11 8.782525e-11 8.782525e-11 8.782525e-11 1.057933e-13 1.057933e-13 1.057933e-13 1.057933e-13 1.057933e-13
6.573000e+03 1.056500e-02 5.103900e-05 0.000000e+00 1.443600e-04 3.349200e-10 1.619200e-08 8.823200e-12 8.781764e-11 8.781764e-11 8.781764e-11 8.781764e-11 1.056533e-13 1.056533e-13 1.056533e-13 1.056533e-13 1.056533e-13
6.574000e+03 1.055100e-02 5.090800e-05 0.000000e+00 1.443500e-04 3.348400e-10 1.617600e-08 8.831600e-12 8.781002e-11 8.781002e-11 8.781002e-11 8.781002e-11 1.055133e-13 1.055133e-13 1.055133e-13 1.055133e-13 1.055133e-13
6.575000e+03 1.053700e-02 5.077600e-05 0.000000e+00 1.443400e-04 3.347500e-10 1.616000e-08 8.840100e-12 8.779977e-11 8.779977e-11 8.779977e-11 8.779977e-11 1.053733e-13 1.053733e-13 1.053733e-13 1.053733e-13 1.053733e-13
6.576000e+03 1.052300e-02 5.064400e-05 0.000000e+00 1.443200e-04 3.346700e-10 1.614400e-08 8.848700e-12 8.779214e-11 8.779214e-11 8.779214e-11 8.779214e-11 1.052333e-13 1.052333e-13 1.052333e-13 1.052333e-13 1.052333e-13
6.577000e+03 1.051000e-02 5.051400e-05 0.000000e+00 1.443100e-04 3.345900e-10 1.612800e-08 8.857400e-12 8.778450e-11 8.778450e-11 8.778450e-11 8.778450e-11 1.051033e-13 1.051033e-13 1.051033e-13 1.051033e-13 1.051033e-13
6.578000e+03 1.049600e-02 5.038400e-05 0.000000e+00 1.442900e-04 3.345000e-10 1.611200e-08 8.866200e-12 8.777423e-11 8.777423e-11 8.777423e-11 8.777423e-11 1.049633e-13 1.049633e-13 1.049633e-13 1.049633e-13 1.049633e-13
6.579000e+03 1.048200e-02 5.025500e-05 0.000000e+00 1.442700e-04 3.344200e-10 1.609600e-08 8.875100e-12 8.776658e-11 8.776658e-11 8.776658e-11 8.776658e-11 1.048233e-13 1.048233e-13 1.048233e-13 1.048233e-13 1.048233e-13
6.580000e+03 1.046800e-02 5.012600e-05 0.000000e+00 1.442500e-04 3.343400e-10 1.608100e-08 8.884100e-12 8.775892e-11 8.775892e-11 8.775892e-11 8.775892e-11 1.046833e-13 1.046833e-13 1.046833e-13 1.046833e-13 1.046833e-13
6.581000e+03 1.045500e-02 4.999800e-05 0.000000e+00 1.442300e-04 3.342500e-10 1.606500e-08 8.893200e-12 8.774864e-11 8.774864e-11 8.774864e-11 8.774864e-11 1.045533e-13 1.045533e-13 1.045533e-13 1.045533e-13 1.045533e-13
6.582000e+03 1.044100e-02 4.987000e-05 0.000000e+00 1.441900e-04 3.341700e-10 1.604900e-08 8.902400e-12 8.774097e-11 8.774097e-11 8.774097e-11 8.774097e-11 1.044133e-13 1.044133e-13 1.044133e-13 1.044133e-13 1.044133e-13
6.583000e+03 1.042800e-02 4.974200e-05 0.000000e+00 1.441700e-04 3.340900e-10 1.603300e-08 8.911800e-12 8.773329e-11 8.773329e-11 8.773329e-11 8.773329e-11 1.042833e-13 1.042833e-13 1.042833e-13 1.042833e-13 1.042833e-13
6.584000e+03 1.041400e-02 4.961500e-05 0.000000e+00 1.441500e-04 3.340000e-10 1.601800e-08 8.921200e-12 8.772298e-11 8.772298e-11 8.772298e-11 8.772298e-11 1.041433e-13 1.041433e-13 1.041433e-13 1.041433e-13 1.041433e-13
6.585000e+03 1.040000e-02 4.948900e-05 0.000000e+00 1.441100e-04 3.339200e-10 1.600200e-08 8.930700e-12 8.771529e-11 8.771529e-11 8.771529e-11 8.771529e-11 1.040033e-13 1.040033e-13 1.040033e-13 1.040033e-13 1.040033e-13
6.586000e+03 1.038700e-02 4.936400e-05 0.000000e+00 1.440800e-04 3.338400e-10 1.598600e-08 8.940300e-12 8.770759e-11 8.770759e-11 8.770759e-11 8.770759e-11 1.038733e-13 1.038733e-13 1.038733e-13 1.038733e-13 1.038733e-13
6.587000e+03 1.037400e-02 4.923800e-05 0.000000e+00 1.440500e-04 3.337600e-10 1.597100e-08 8.950100e-12 8.769989e-11 8.769989e-11 8.769989e-11 8.769989e-11 1.037433e-13 1.037433e-13 1.037433e-13 1.037433e-13 1.037433e-13
6.588000e+03 1.036000e-02 4.911300e-05 0.000000e+00 1.440100e-04 3.336700e-10 1.595500e-08 8.959900e-12 8.768955e-11 8.768955e-11 8.768955e-11 8.768955e-11 1.036033e-13 1.036033e-13 1.036033e-13 1.036033e-13 1.036033e-13
6.589000e+03 1.034600e-02 4.898900e-05 0.000000e+00 1.439700e-04 3.335900e-10 1.593900e-08 8.969800e-12 8.768184e-11 8.768184e-11 8.768184e-11 8.768184e-11 1.034633e-13 1.034633e-13 1.034633e-13 1.034633e-13 1.034633e-13
6.590000e+03 1.033300e-02 4.886600e-05 0.000000e+00 1.439200e-04 3.335100e-10 1.592400e-08 8.979800e-12 8.767411e-11 8.767411e-11 8.767411e-11 8.767411e-11 1.033333e-13 1.033333e-13 1.033333e-13 1.033333e-13 1.033333e-13
6.591000e+03 1.032000e-02 4.874200e-05 0.000000e+00 1.438800e-04 3.334200e-10 1.590800e-08 8.989900e-12 8.766376e-11 8.766376e-11 8.766376e-11 8.766376e-11 1.032033e-13 1.032033e-13 1.032033e-13 1.032033e-13 1.032033e-13
6.592000e+03 1.030700e-02 4.862000e-05 0.000000e+00 1.438400e-04 3.333400e-10 1.589300e-08 9.000200e-12 8.765602e-11 8.765602e-11 8.765602e-11 8.765602e-11 1.030733e-13 1.030733e-13 1.030733e-13 1.030733e-13 1.030733e-13
6.593000e+03 1.029400e-02 4.849800e-05 0.000000e+00 1.437900e-04 3.332600e-10 1.587700e-08 9.010500e-12 8.764828e-11 8.764828e-11 8.764828e-11 8.764828e-11 1.029433e-13 1.029433e-13 1.029433e-13 1.029433e-13 1.029433e-13
6.594000e+03 1.028000e-02 4.837600e-05 0.000000e+00 1.437400e-04 3.331800e-10 1.586200e-08 9.020900e-12 8.764053e-11 8.764053e-11 8.764053e-11 8.764053e-11 1.028033e-13 1.028033e-13 1.028033e-13 1.028033e-13 1.028033e-13
6.595000e+03 1.026700e-02 4.825500e-05 0.000000e+00 1.437000e-04 3.330900e-10 1.584600e-08 9.031400e-12 8.763015e-11 8.763015e-11 8.763015e-11 8.763015e-11 1.026733e-13 1.026733e-13 1.026733e-13 1.026733e-13 1.026733e-13
6.596000e+03 1.025300e-02 4.813400e-05 0.000000e+00 1.436400e-04 3.330100e-10 1.583100e-08 9.042000e-12 8.762238e-11 8.762238e-11 8.762238e-11 8.762238e-11 1.025333e-13 1.025333e-13 1.025333e-13 1.025333e-13 1.025333e-13
6.597000e+03 1.024000e-02 4.801500e-05 0.000000e+00 1.435800e-04 3.329300e-10 1.581500e-08 9.052600e-12 8.761462e-11 8.761462e-11 8.761462e-11 8.761462e-11 1.024033e-13 1.024033e-13 1.024033e-13 1.024033e-13 1.024033e-13
6.598000e+03 1.022700e-02 4.789500e-05 0.000000e+00 1.435200e-04 3.328400e-10 1.580000e-08 9.063400e-12 8.760421e-11 8.760421e-11 8.760421e-11 8.760421e-11 1.022733e-13 1.022733e-13 1.022733e-13 1.022733e-13 1.022733e-13
6.599000e+03 1.021400e-02 4.777600e-05 0.000000e+00 1.434700e-04 3.327600e-10 1.578400e-08 9.074300e-12 8.759643e-11 8.759643e-11 8.759643e-11 8.759643e-11 1.021433e-13 1.021433e-13 1.021433e-13 1.021433e-13 1.021433e-13
6.600000e+03 1.020100e-02 4.765700e-05 0.000000e+00 1.434000e-04 3.326800e-10 1.576900e-08 9.085300e-12 8.758864e-11 8.758864e-11 8.758864e-11 8.758864e-11 1.020133e-13 1.020133e-13 1.020133e-13 1.020133e-13 1.020133e-13
